1839.892687	39.824685	0.014711	0.050479
1849.960625	39.650534	0.014711	0.050479
1860.116534	39.404660	0.014711	0.050479
1869.927568	39.208016	0.014711	0.050479
1880.013528	39.005898	0.014711	0.050479
1889.983015	38.841102	0.014711	0.050479
1900.103867	38.564780	0.014711	0.050479
1909.939492	38.453475	0.014711	0.050479
1919.997808	38.237722	0.014711	0.050479
1930.067378	37.994660	0.014711	0.050479
1939.959703	37.837420	0.014711	0.050479
1949.958433	37.573893	0.014711	0.050479
1960.051702	37.392256	0.014711	0.050479
1969.975031	37.180220	0.014711	0.050479
1980.009811	36.983441	0.014711	0.050479
1990.112033	36.795858	0.014711	0.050479
1999.876395	36.633291	0.014711	0.050479
2009.976325	36.383705	0.014711	0.050479
2020.023327	36.149853	0.014711	0.050479
2029.891413	35.985314	0.014711	0.050479
2039.940853	35.802949	0.014711	0.050479
2050.071982	35.565019	0.014711	0.050479
2060.123590	35.359332	0.014711	0.050479
2069.945303	35.175265	0.014711	0.050479
2080.045182	34.968235	0.014711	0.050479
2090.085166	34.767604	0.014711	0.050479
2099.992056	34.614790	0.014711	0.050479
2109.977758	34.520599	0.014711	0.050479
2120.071389	34.263705	0.014711	0.050479
2129.930915	34.069368	0.014711	0.050479
2140.021848	33.816565	0.014711	0.050479
2150.051676	33.606803	0.014711	0.050479
2159.979311	33.459634	0.014711	0.050479
2169.978208	33.252964	0.014711	0.050479
2180.034663	33.054514	0.014711	0.050479
2189.956735	32.820140	0.014711	0.050479
2200.010641	32.692321	0.014711	0.050479
2210.058668	32.488435	0.014711	0.050479
2220.089390	32.277524	0.014711	0.050479
2230.009651	32.083296	0.014711	0.050479
2240.048437	31.894726	0.014711	0.050479
2250.128235	31.686281	0.014711	0.050479
2259.985085	31.535235	0.014711	0.050479
2270.027197	31.354215	0.014711	0.050479
2280.099687	31.143237	0.014711	0.050479
2289.945882	30.987984	0.014711	0.050479
2300.006806	30.757813	0.014711	0.050479
2310.008124	30.642757	0.014711	0.050479
2319.968091	30.354328	0.014711	0.050479
2329.978862	30.255503	0.014711	0.050479
2340.040153	30.071621	0.014711	0.050479
2349.982873	29.838777	0.014711	0.050479
2359.937762	29.619138	0.014711	0.050479
2370.001356	29.464311	0.014711	0.050479
2380.076203	29.310224	0.014711	0.050479
2390.007034	29.131295	0.014711	0.050479
2400.054087	29.016034	0.014711	0.050479
2410.107069	28.764833	0.014711	0.050479
2419.923542	28.574205	0.014711	0.050479
2430.024993	28.451322	0.014711	0.050479
2440.128527	28.152761	0.014711	0.050479
2449.909872	28.106594	0.014711	0.050479
2459.928044	27.870990	0.014711	0.050479
2470.087513	27.619879	0.014711	0.050479
2479.940844	27.501072	0.014711	0.050479
2490.055585	27.363661	0.014711	0.050479
2500.023022	27.161669	0.014711	0.050479
2509.884971	26.921660	0.014711	0.050479
2519.945018	26.718352	0.014711	0.050479
2529.940816	26.628203	0.014711	0.050479
2540.131389	26.377058	0.014711	0.050479
2549.933411	26.273792	0.014711	0.050479
2560.076870	26.026994	0.014711	0.050479
2570.079678	25.880754	0.014711	0.050479
2579.956778	25.715832	0.014711	0.050479
2590.053262	25.492535	0.014711	0.050479
2600.124076	25.346853	0.014711	0.050479
2609.921597	25.245801	0.014711	0.050479
2620.003830	25.035911	0.014711	0.050479
2630.089266	24.864614	0.014711	0.050479
2639.939398	24.681387	0.014711	0.050479
2650.041450	24.455399	0.014711	0.050479
2660.065828	24.281077	0.014711	0.050479
2669.940084	24.190215	0.014711	0.050479
2680.007365	23.953578	0.014711	0.050479
2690.033027	23.798439	0.014711	0.050479
2700.109735	23.574160	0.014711	0.050479
2710.018703	23.529573	0.014711	0.050479
2720.005729	23.362429	0.014711	0.050479
2730.106357	23.083708	0.014711	0.050479
2740.003760	23.013472	0.014711	0.050479
2750.030859	22.672668	0.014711	0.050479
2760.094622	22.649244	0.014711	0.050479
2769.943689	22.439657	0.014711	0.050479
2780.035354	22.342923	0.014711	0.050479
2790.061805	22.092954	0.014711	0.050479
2799.961820	21.918546	0.014711	0.050479
2810.024372	21.785599	0.014711	0.050479
2820.082719	21.654956	0.014711	0.050479
2829.945008	21.469749	0.014711	0.050479
2840.000926	21.286330	0.014711	0.050479
2850.075346	21.186779	0.014711	0.050479
2860.109957	20.912776	0.014711	0.050479
2870.007598	20.774105	0.014711	0.050479
2880.016217	20.644337	0.014711	0.050479
2890.124382	20.518316	0.014711	0.050479
2899.979303	20.376131	0.014711	0.050479
2910.065880	20.039007	0.014711	0.050479
2920.130518	19.947660	0.014711	0.050479
2929.920243	19.824410	0.014711	0.050479
2940.038088	19.682907	0.014711	0.050479
2950.085655	19.577427	0.014711	0.050479
2959.900067	19.374082	0.014711	0.050479
2970.064115	19.246345	0.014711	0.050479
2980.037530	19.097374	0.014711	0.050479
2989.918630	18.827923	0.014711	0.050479
2999.997615	18.672197	0.014711	0.050479
3010.035606	18.638375	0.014711	0.050479
3020.065949	18.330834	0.014711	0.050479
3029.949475	18.289766	0.014711	0.050479
3040.018061	18.145011	0.014711	0.050479
3050.071032	18.023439	0.014711	0.050479
3059.959374	17.803909	0.014711	0.050479
3069.974940	17.641288	0.014711	0.050479
3080.077763	17.445653	0.014711	0.050479
3089.953543	17.349015	0.014711	0.050479
3100.003149	17.109678	0.014711	0.050479
3110.055864	17.048964	0.014711	0.050479
3119.930032	16.807794	0.014711	0.050479
3129.991317	16.730277	0.014711	0.050479
3140.058666	16.685968	0.014711	0.050479
3149.956648	16.364807	0.014711	0.050479
3159.971877	16.255391	0.014711	0.050479
3170.026160	16.130713	0.014711	0.050479
3179.913144	16.043410	0.014711	0.050479
3189.991680	15.749327	0.014711	0.050479
3200.018650	15.600069	0.014711	0.050479
3210.076149	15.549360	0.014711	0.050479
3219.933541	15.302427	0.014711	0.050479
3230.020767	15.193467	0.014711	0.050479
3240.087093	15.049970	0.014711	0.050479
3249.940356	14.820163	0.014711	0.050479
3260.000076	14.806543	0.014711	0.050479
3270.066872	14.582224	0.014711	0.050479
3279.933541	14.481075	0.014711	0.050479
3290.013818	14.256327	0.014711	0.050479
3300.021108	14.175190	0.014711	0.050479
3309.922160	14.076182	0.014711	0.050479
3319.958187	13.884488	0.014711	0.050479
3330.064410	13.695284	0.014711	0.050479
3339.883134	13.528578	0.014711	0.050479
3349.948148	13.447102	0.014711	0.050479
3360.054178	13.351724	0.014711	0.050479
3370.081115	13.182733	0.014711	0.050479
3379.961565	13.028913	0.014711	0.050479
3390.029798	12.822068	0.014711	0.050479
3400.064383	12.718762	0.014711	0.050479
3409.961882	12.629413	0.014711	0.050479
3420.037824	12.423883	0.014711	0.050479
3430.076053	12.415702	0.014711	0.050479
3439.955332	12.133975	0.014711	0.050479
3450.039111	12.080120	0.014711	0.050479
3460.070452	11.981505	0.014711	0.050479
3469.946980	11.759683	0.014711	0.050479
3479.980791	11.645686	0.014711	0.050479
3490.054315	11.442563	0.014711	0.050479
3499.957482	11.380794	0.014711	0.050479
3509.984600	11.297162	0.014711	0.050479
3520.021475	11.156891	0.014711	0.050479
3530.108652	10.927814	0.014711	0.050479
3539.928742	10.799298	0.014711	0.050479
3550.012487	10.591227	0.014711	0.050479
3560.057177	10.556264	0.014711	0.050479
3569.952826	10.415468	0.014711	0.050479
3580.002063	10.162517	0.014711	0.050479
3590.062050	10.268070	0.014711	0.050479
3599.953468	10.002017	0.014711	0.050479
3609.989955	9.854579	0.014711	0.050479
3620.076873	9.717857	0.014711	0.050479
3629.959636	9.533707	0.014711	0.050479
3639.974310	9.442775	0.014711	0.050479
3650.031193	9.326902	0.014711	0.050479
3659.884149	9.084146	0.014711	0.050479
3669.960993	8.959494	0.014711	0.050479
3680.046668	8.945750	0.014711	0.050479
3690.093631	8.705093	0.014711	0.050479
3699.899972	8.672667	0.014711	0.050479
3710.031807	8.439431	0.014711	0.050479
3720.078267	8.326504	0.014711	0.050479
3729.967467	8.224481	0.014711	0.050479
3740.032048	8.123442	0.014711	0.050479
3750.070786	8.067851	0.014711	0.050479
3759.905619	7.861970	0.014711	0.050479
3769.984016	7.720628	0.014711	0.050479
3780.086048	7.673209	0.014711	0.050479
3789.918118	7.457971	0.014711	0.050479
3799.976701	7.409976	0.014711	0.050479
3810.037347	7.332251	0.014711	0.050479
3819.922764	7.143556	0.014711	0.050479
3829.968737	7.003196	0.014711	0.050479
